generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
7,6,11.59907,64.07646,5,6,010011001011111101111010111100101111000000111111011110110011110110010111011101111011011000011001110010100110110110100001100100011011100001110111100011011111111110010011100101000011101100100111001101110101010001010000001110111011111100
7,7,25.35935,36.75902,5,7,010111001011111101111010011100101111011000111111011110100011100110010110011111011011011000010001110011110111000110000001100100001110100000110110100011011011111011000001101101000010111100010011001101111101010011010000100110111010111100
7,8,48.37485,74.42738,5,7,010101001011111101111010011100101111000000111111011110010011110010010111011111011011011000010001110011100110000110100001100101001010100000110111100011111011111010010100100100100011101100100011101100110101010001010000101110111011111101
7,9,48.40357,96.44766,5,7,010011001011111101111010011100101111000000111111011111110011110110010111011101011111011000010000110001100010000110000001100100001110100000110110100011011011111010000001101001000111101100000111001101111101010001010000000110111010111101
7,10,0.1143957,48.10603,5,7,011011001011111001111110011110101111000000111111111101010001110110010111011101011011011000010000110011000110000110000001100100001111100000110110100011011011111010000001101001000011101100000111001101111100010001010000100110111010111100
7,11,47.95958,48.30484,5,7,010001101011110101111010011100101111000000111111111101010001110110010111011101011111011000010000110011100010101110000001100100001111100000110110110011011011111010000001100101000011101101000111001101111101010001010000000111111010111101
8,0,4.563208,117.5222,5,7,000100001011111101111010101100000111100000111111011000000011010110000111011101011110011011000000110111100110100110010001110101110111111100101110100011011011111011000001001101000010111100001011011101111100010011010000100110111010111100
8,1,19.92994,58.4509,6,7,010011001011111101111010111100101111000000110111001110110010110110010111011001111011010000010001110010100111000110000001110100001110100000110110110011011011111011000001100101000010111100010011001101111101010011010000100110111010111100
8,2,36.18339,57.06594,7,8,010111001011111100111010011100101111011000111111011110110011110010010111011111011011010001010001010011100110000110100001100101001010000000110111100011111011111010010100100100100001101100100010101000110001010000010000111111111011111101
8,3,22.40801,68.2123,8,9,010100001011111101111010000100101111000000111110011110010011110110010111011111011011010100010001110011100101000110100101100100001110100000110110100011011011111110010001101001000111100000000111001101111101010001010000111110110010111001
8,4,47.77833,71.27213,8,9,010101001011111101111010011100101111000000111111011110010011110010110111011111011011010000010001110011100010000100000001100100001110100000110110100011111011111010000011101001000110101100000111001101110101010010000000000110110010111100
8,5,15.91285,78.05785,8,9,010001001011101111111010011100101111000000011111001111110011110111011111011100011111011000010000110001100010000110000001100110001110100000010010100011011011111110000001101001110111101100000111001001111101010001010000000011111010111101
8,6,28.0584,44.92379,8,9,010101001011111101111010011100101111000000111111111110010011110010010111011101111111011000010101110011000110001110100001100111001010100000110110100011011011011010000001101000000111001100000111001101111101010001000000000110111010111001
8,7,48.14908,76.6377,8,9,010101001011111101111010011100101111010000111111011110010011110010010111011111011011011000010001110011100110000110100001100100001110100000110110100011001011111010000001101001000111101100100011001101111101010001010000000110011010110101
8,8,36.45143,88.30785,8,9,010101001011011101011010011100101111010000111111011110010011110010010111011111011011011000000000110011100110000110100000100101001010100000010111100011111011111010010100101001000011111100000111001101101101010001010000000110101010111101
8,9,16.40322,56.50657,8,9,010101001011111101111010011100101011010000111111011110010011010010000111011111011111011000010000010001100010000110000001101100001110100001110110100011011011110011001001101001000111101000000111001101111101010001010000010010111010111101
8,10,51.13899,70.05746,8,9,010101001011111101101010011011101111000000111111011110010011110010010111011101011111011000010000110000100010001110001001100001001110100000110110100011011011111011000001101001000011101100100111001100111001010101010000000110111010111100
8,11,24.69306,75.01183,8,9,010101011011011101111010011100001111101010111111111100010011110010010111010111011011011100010001110011100100000110100001100101001010100000110111101011111111111010010100100100100011101100100011101100110101010001010000111110111011111101
9,0,24.68286,146.7946,3,7,010100001011111101111010000100101111000000111110011110010010110110010111011111111011010100010001110011100111000110100001100100101110100000100110100011011011110110010001101001000111100000000111000001111101010001010010111100111010110001
9,1,25.97709,51.07631,4,7,010101001011101101111010011100101111100000111111011110010011110010110111011111111011010000010001010101000010000100000001100100001110100000111110100011001011111010000001011001000111001110100011001101011101010001010000001111011110110101
9,2,49.86384,77.14085,4,7,010101001011111101101010011100101111010000111111011110010011111010010111011111011011011010010001110011100110000111100101100100001110100000110110100011001011111010000001101001000111101100100011001101111101010001000000000110001010110101
9,3,13.2805,73.02112,4,7,110001001010111101111010011000111111000000111111011110010011110000110111011111011011010000010001110010110000001100000001000100001110100000110110100011001011111010000101101101000111101100100011001101111101010001010000000100011000010101
9,4,37.70705,56.46178,4,7,010101001011111101011110011100101111000000111111011110010011110110110111011111011011010000010011110011100010000110000001100100001110100000110110110011111011101010100011101001000111101100100011001101111101001001010000000110011010110101
9,5,59.31474,97.39751,4,7,010101001011111101111000011100101110000000111111011110010011110010110111011111011011010000010001111111100010000100000001100100001110100000110110110011001011111011000001101001000111101100100011001101011101010001010000000110011010100101
9,6,5.677232,77.12843,4,7,110101001011111101111010011100101111000000011111011110010011110010110100011111011011010010010001110011100010000100000001100000001110100001110011100011111011111010000011101001000110001100100001001101111101010001010000000110011010110101
9,7,45.49951,52.04127,4,7,010101001011111101011010011100100111000000111111011110010011110010110111111111011001010000110001110001100010000100000011100100001100100000110110100011101011111010000001101001100111101100100000001101111101010001010000001110011010110100
9,8,15.86425,68.69917,4,7,010101001001111100101010011100101111000010011111011100110011110010110111011011010011011000010001110011100111000110100001100100001110100100010110100011000011111010000001101001000111101100100011001101111100010001010000000110001010110101
9,9,2.831147,63.49653,4,7,010101001011111011111000011100101111001000111111011110010011110010110111011111010011010000010001111011100110000110100001100100001110000000110010100011001011111010000001101001000111101100100011011101111101010001010000000110011010110101
9,10,41.61928,48.43388,4,7,010101001010111101111010011101101111000010111111011110010011110010110111011101011011010000010001110011101110000100000001110100001110100000010110100011011011111010000010101001100110101100000111001100110101010110010000000110011110110101
9,11,31.95511,73.16835,4,7,010101001011111101111000011100101111000000111011011110010011110010110111001111011011010000110001100011100110000110100001100100001100100000110110100011001011111010000011101001000111101100100011001101011101010001010000000110011010010101
10,0,35.33142,140.7844,10,7,010101001010011111110010011101101111100010111111011110010011100010110111011111011000010000110001110001100010000100000011000100000100100100110110100011101011111010000001100001100111101100100000001101111101010001010000001110011010111100
10,1,51.71441,89.89764,10,8,010101001010111101111010011101001111000010111111011110010011110010110110011101011011010000010001110011100111010110000001100100101110100000010110100011000011111010000001101001000111101100100011001101111100010101010000000110000010110101
10,2,23.06271,78.33523,10,11,010101001010111101111010001101101111010010111111011111011011110010110111001101011111010000100001110011101110000100000001110100001110100000010110100011011011111000000010100001100110101000000111100101011101010101010010000110011010010101
10,3,17.02901,44.97474,11,1,010101101011111101111000111100101111000000111011011110000011110010110111001111011011010000110001100011100110000110100001100100001110100000111011100011001011111110010001011001000111001110000011001101011101010001010000001111011110110101
10,4,7.010847,24.54305,0,2,010100001011111001111011000100101111000000101110011110010010111110010111011111101001010110010000110011100111000110100001100100101110100000100110100011011011110110010001101001000111101101100011001101111111011001000000000110000010110101
10,5,20.81888,44.08286,0,2,010100001011011101111010000100101111000000111110011100010010110110010111111111111001000100010001111011100101000110100001100100101110100000100110100011001001110110010001111001000111100000000111001001111101010001110010111100111010110001
10,6,13.99906,38.79601,1,2,010101001011101100111010011100100111100000011111011110010011110000110111111111011011011110011001110011100110000111100101000100001110000000110111100011001011110010000001101001000111100100100011011101111101010001110000000110001010110101
10,7,49.82227,66.03181,2,5,010101001011111101101010011100101111010000111111011110010011111010010111011111011011011010000001110011100110000111000101110100001110100000110100000011001011111010000001101001000111101100101011001101111111010001000010100110001010100101
10,8,12.12866,63.65931,2,5,010101001011111101101010011100101110000000111011001110010011111010110111011111001011010100010001111111100010000100000101100100101110101000110110110011001011111011100001101001000111101100100011011101001101010101110000000110011110100101
10,9,38.83634,62.63036,2,5,010001001011111101101010011100111111010000111111011110010011111010000111011111010011010000000001111111100010000100000001100100001110100000110110110011001010111011000001101000000111101100100011001101011101011011010000000110011010100111
10,10,10.0758,48.26412,2,5,010101001011111001101010011100101111010000111111011110010011111010010111011111011011011010010001010011100110000111100101100100001000100000110110110011001011111011000001101001000111101100000011001001011101000001000001000110011000100101
10,11,16.26842,32.1444,2,5,110101001011010101101010011000111111010000111111001110010011110010010111011111011010011010011001110011100110000111100101100100011110100000110110100011001011111010000001101001000111100100100011001001111111011001010000000110011010010101
11,0,12.49302,81.34962,9,0,010001000011111101101010011100111111010000111111011100010111111010010111011111010011010001000001111111000010000100000001100100001110100000110100110011001010101011000001101000100111101100100000001101111101010001010000011110011010111100
11,1,17.36052,31.71345,9,1,010001001011111101101010011100111111010000011111011110010011111010000111011111010011010001000101111111100010000100000001100100001110100000110110110011001010111111100001101000000111101100100011001101001101011011010000000110010010110101
11,2,8.700742,69.47868,9,1,010001001011111101101010011101111111010000111111011110010011111010000101111111011011010000000001111011100010000100000001100100000110100000011110100011000011111010000001101001100111111101000011001101111100010101010000000110000110110101
11,3,22.22667,50.44227,9,1,010000001111111101111010111100111111010000111111011110010010111010001111011011010011010000000101111101100011000001000011100100001110100100110110110011001010111011000001101000000101101100100011001101011101010011010000100110011010100101
11,4,7.525826,42.98912,9,1,110001001011011101101011011100101111110000111111011010010011111011000111011011000011110000000001111111100011001100000001000100001110100000010110110011000011111010000001101001100111101100100011001101111100010111010000000110000010110101
11,5,15.09596,23.91776,9,1,010001011011111101111010001101001111000010111111011110010011110010110110011101011011010110010001110011100111010010100001100100101110100000010110100011000011111010000001101011000111101100100011001101111101010101010000000110000010110100
11,6,40.0489,63.69887,9,1,010001001011111111101010011000111111010000111111011010110011110010110110011101011011010000010001110011100111000110000001100100101110100000011111100011000011111011000001101000000111101100100111001101111100010101000000000110100010110101
11,7,14.56624,54.36639,10,1,010101001011111001101010011110101110010000111111010110010011111010010110011111001011011010011001010011100110000111100100101100001000100000110110111011011011110011000001101001000111101100100011001101111100010111010000000110000010111101
11,8,25.77048,40.72791,0,1,010101001010011111110010111111101111100010111111011110010011100010110110011111010000010010110101110001100010000100000011000100000100100100110010100011101011111010000001101001000111101100100011001101111100010101010000000110100010010101
11,9,10.93512,38.26766,0,1,000101001110011111110000011100101111100010111111111110010011100010110111111111001000010000110001110001110010000100000001100100101100100001010110110011100011111010010001101001000111100100100011001101111100010001011010000110000010110101
