generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
5,19,18.17908,64.03085,4,13,111011100000110001100000101111101101011011100010001000011101101110111010000010010000000001001000000001000111001010011111100010011010010010101100001111111001110001100010000011011100011000110111101011100101111000111110101100000010100010
6,0,1.368614,101.9935,1,8,111100000101111110011010001001110000001001110101011000100010101110011010000000010101110001101000100001000101001010101011110010001000011010101110001000111100010101100111000011111100011001010011110011110101100111101100101110010011110000
6,1,13.24121,21.86845,1,8,011100010001111110011010101001110010000000110101001000110010101000110100101000010110011110001010101100100111111010011011101010011010110011001100101110101001101001000111000010011000000001010011110011100111100001101100101110000010100001
6,2,30.02477,46.81222,1,10,011100000100111111011000101001110010101000110101011000110010101100110101111000000110011110001010001001010110111010011011111010010011010111111101001101111011000001000101100000011010110111111011001111001010110000000010000110100000110010
6,3,4.179709,38.92142,1,11,111100010001111110011010101001110010101100110101011001100110101101110100101100000110011110101000101101101110110010011011100110011000110011111001101110111001000011000100100000011010110111011011001011001010110000001110111100001010111010
6,4,41.78867,87.8542,1,14,011100000001111110011010101001010010001000100101011000100010101101110000011010000000000001111000000001010110011111100001100010011000010001101100000111101001100100100010100011010101011000110110111011100101111010101010101100100010111010
6,5,13.1742,64.55546,1,18,101100010001111100011000101001111010001000110111010000000000101101110101101000000110011110101110100101111111011010111101101111011000010010001100111110110111100001000101010010111100010000010110100011101111110000001110101000000010010010
6,6,72.15285,106.9766,1,18,011100000001111110011010101001110010000000110100011000100010101100110100101000000111011100101010011101111111011010111101101111011110000110001100111101111111110100000101010010111100010100101110110111101111110000011110101110100010010010
6,7,17.80944,166.6803,1,19,011100000001110110000010101011010010101000110101111010100010101001111100101000000110011110001010101101000110111010011111100010011111010010101110001111111001110001100010000011111100011000100101101011100101111000111100101110000010100110
6,8,34.88627,78.95794,1,0,001100000000111110111110101001110110001000110101011000100010101101110101101000000100011111001010111101100111011010000101001010001110010011111100000111111011100001000111001001011010110101011011001100001010011001011101111110011100101111
6,9,15.84599,72.58242,1,2,010110000001101110011011101101110110001100110101011000100010101110110100101000000110011110101010101101110110111010011010100011011010010010111100001110111000100001010111110000011010110111011011011100101101110111001101100101110100111001
6,10,7.770802,69.91648,1,4,111100000001111010011110001101110010101010010101011000100010101100110100100010000110011110001010101101101101111011001101101110011010010001101000001110111000101111100110010011010100010000010111101011100101011100001110101110110010110011
6,11,9.176895,71.71729,1,9,110100000001111110011010001001110100001000000101000101001010100101010000011010010100000010101100101100101011011010111001100110111010000011110100111101111000100001100101010011010100010100110110100111110111010001101110101100000110100010
6,12,15.48616,63.41085,1,10,011001000101111100011110101101110000001000110111011100100010011101110101100000000110011110101010101111100110011010011001100100011010111011110100100110111011100001000011100010011110111010110101100011110001110010101000101101100000110010
6,13,14.55298,41.07165,1,12,011101000001111010011010101001010000001000010001011000110000101101000100101100000110011010001010101101010011001011001011101001001011011010101100001111001001100100100111010111011100011100111111001101110101010001101111111100100010110010
6,14,40.4255,56.34796,1,14,001100001001110110011010101001110010001000110111011010100010101111110100101010000111111110001010101101100111111011100001100010111110010011100100100011111101001101100011010010011100011100100110111011100101110000101110101100000010101010
6,15,0.8388423,46.35201,1,14,011100010001111110111000101001111011001000110101011010100010001001101100100000001010011110000010100101000110011111100110111010011010110011101101000110111101101101100011010010010100011000111110101111100101010000101110101100000010111110
6,16,3.4158,59.60862,1,18,011110100001111110010110101001110110001000010101011000000000101101110100100000100100011100101010101000111111011000101101100111111011010010001101110111110111100001010101010011111101010001110110110011100111110000001110101100110010010010
6,17,2.693571,12.15429,1,18,011100011001111110110110101001111010001000110101011001100010001101110100101000100111001000001010101101100110111000111011100010001010010001111100101110111001100001001111100001011000110111011001001011001010110010001011010110001010000110
6,18,15.28075,20.8215,1,19,011100000101111110011010101001100110011000110101011000000010101101110100100010000110001110001011101011100110111010011011100010011010110011111000101110111001010000100010000011011100011000110101101011100101111000111110001100000010100010
6,19,29.70216,73.29943,1,2,011100000001111111011010001000110010001001100001011000101010101101111000001000000111011110001010111101001010011000000001100110001110111010011000001111110001100001001101001000011110110111100011101111001101110100101101100100010100101001
7,0,14.87612,118.5649,4,18,111100110001111110011110101001010010001010100001011000100010111001010000011010010000000001111000100011011110011011000000100010010000010001001100000111101001010100100010100011110101111000110110111001100101111010101010101100100110100010
7,1,39.35061,68.86739,6,18,011100000001111111000010101000100110011010110101011000000010101101010100100010000110001110000111101010110010111010011011100010011110110011011000101110111001010100100110000011011100010000110101101011100101011000111110001100000010100010
